DATA	COD_ITEM	COD_VENDEDOR	VOLUME_META	RECEITA_META	VOLUME_FATURADO	RECEITA_FATURADO
25/5/2002	RB38	9	7	6160	12	12853
25/5/2002	RB38	14	7	6160	8	6416
25/5/2002	RB38	24	13	11440	2	2126
25/5/2002	RB38	32	11	9680	20	18201
25/5/2002	RB38	1007	11	9680	14	13061
25/5/2002	RB44	1	11	12650	10	10535
25/5/2002	RB44	15	22	25300	23	26453
25/5/2002	RB44	16	10	11500	5	5620
25/5/2002	RB44	18	5	5750	3	2851
25/5/2002	RB44	23	12	13800	3	3116
25/5/2002	RB44	1005	9	10350	24	22811
25/5/2002	RB44	1032	15	17250	8	10200
25/5/2002	RB44	1033	11	12650	11	11949
25/5/2002	RC27	2	8	3920	5	2300
25/5/2002	RC27	3	14	6860	4	1940
25/5/2002	RC27	6	5	2450	11	6158
25/5/2002	RC27	7	12	5880	11	6402
25/5/2002	RC27	29	15	7350	19	8518
25/5/2002	RC27	32	3	1470	7	3717
25/5/2002	RC27	1023	8	3920	13	7095
25/5/2002	RC27	1032	4	1960	12	5504
25/5/2002	RC32	1	10	5900	8	4957
25/5/2002	RC32	2	13	7670	4	2613
25/5/2002	RC32	3	9	5310	6	3687
25/5/2002	RC32	14	12	7080	21	14578
25/5/2002	RC32	15	6	3540	15	9668
25/5/2002	RC32	16	13	7670	8	5997
25/5/2002	RC32	29	15	8850	6	4111
25/5/2002	RC32	32	5	2950	9	4626
25/5/2002	RC32	1032	13	7670	2	1054
25/5/2002	RC32	1033	5	2950	12	7631
26/5/2002	AC08	6	10	5100	11	5438
26/5/2002	AC08	14	26	13260	21	10382
26/5/2002	AC08	17	2	1020	11	6639
26/5/2002	AC08	24	10	5100	12	7316
26/5/2002	AC08	28	3	1530	2	1161
26/5/2002	AC08	29	11	5610	5	2295
26/5/2002	AC08	1004	2	1020	10	4864
26/5/2002	AC08	1032	6	3060	7	4047
26/5/2002	AC08	1033	3	1530	7	3008
26/5/2002	FB04	13	3	1575	13	7533
26/5/2002	FB04	16	8	4200	9	3896
26/5/2002	FB04	25	14	7350	2	1003
26/5/2002	FC04	2	11	3300	10	3372
26/5/2002	FC04	6	10	3000	13	4243
26/5/2002	FC04	16	8	2400	1	319
26/5/2002	FC04	17	11	3300	3	1258
26/5/2002	FC04	25	4	1200	5	1965
26/5/2002	FC04	29	7	2100	31	9757
26/5/2002	FC04	32	14	4200	12	4203
26/5/2002	LB08	23	3	2700	4	3496
26/5/2002	LB08	25	3	2700	6	6879
26/5/2002	LB08	28	15	13500	6	6011
26/5/2002	LB08	1004	8	7200	6	6165
26/5/2002	LC06	1	11	7040	11	8615
26/5/2002	LC06	3	13	8320	8	6622
26/5/2002	LC06	5	9	5760	8	6474
26/5/2002	LC06	14	4	2560	6	4049
26/5/2002	LC06	17	8	5120	9	5595
26/5/2002	LC06	24	11	7040	20	13587
26/5/2002	LC06	25	21	13440	16	10354
26/5/2002	LC06	29	3	1920	2	1363
26/5/2002	LC06	1005	3	1920	7	4558
26/5/2002	LC06	1007	8	5120	10	6637
26/5/2002	LC06	1023	14	8960	13	8555
26/5/2002	LC06	1032	14	8960	8	5714
26/5/2002	LC06	1033	1	640	10	6655
26/5/2002	RB38	3	15	13200	23	20709
26/5/2002	RB38	5	14	12320	7	5649
26/5/2002	RB38	6	2	1760	4	3275
26/5/2002	RB38	14	12	10560	5	4139
26/5/2002	RB38	17	7	6160	15	13774
26/5/2002	RB38	18	14	12320	8	7295
26/5/2002	RB38	23	6	5280	6	5397
26/5/2002	RB38	1004	8	7040	10	10014
26/5/2002	RB38	1005	27	23760	24	19765
26/5/2002	RB44	6	15	17250	1	1158
26/5/2002	RB44	7	9	10350	17	18832
26/5/2002	RB44	9	5	5750	11	10986
26/5/2002	RB44	13	10	11500	7	8059
26/5/2002	RB44	14	2	2300	12	10823
26/5/2002	RB44	17	14	16100	12	11065
26/5/2002	RB44	23	11	12650	14	15121
26/5/2002	RB44	1016	8	9200	7	6976
26/5/2002	RB44	1032	8	9200	11	11257
26/5/2002	RC27	1	8	3920	8	3958
26/5/2002	RC27	13	9	4410	11	5601
26/5/2002	RC27	14	10	4900	11	4926
26/5/2002	RC27	16	3	1470	12	5612
26/5/2002	RC27	17	10	4900	6	2873
26/5/2002	RC27	18	13	6370	9	3968
26/5/2002	RC27	25	9	4410	14	5925
26/5/2002	RC27	29	9	4410	8	4545
26/5/2002	RC27	1004	2	980	8	4418
26/5/2002	RC27	1033	14	6860	6	2829
26/5/2002	RC32	1	7	4130	4	2744
26/5/2002	RC32	3	12	7080	12	8688
26/5/2002	RC32	29	11	6490	9	5844
26/5/2002	RC32	32	12	7080	11	7469
26/5/2002	RC32	1000	10	5900	9	5936
26/5/2002	RC32	1032	19	11210	9	5851
27/5/2002	AC08	2	9	4590	15	6614
27/5/2002	AC08	3	9	4590	1	622
27/5/2002	AC08	5	9	4590	8	4172
27/5/2002	AC08	9	12	6120	7	3217
27/5/2002	AC08	16	3	1530	6	2886
27/5/2002	AC08	18	5	2550	7	3955
27/5/2002	AC08	32	3	1530	8	3710
27/5/2002	AC08	1007	5	2550	9	4212
27/5/2002	AC08	1033	15	7650	1	536
27/5/2002	FB04	6	3	1575	3	1690
27/5/2002	FB04	7	15	7875	10	5003
27/5/2002	FB04	13	4	2100	7	4076
27/5/2002	FB06	16	9	6300	2	1554
27/5/2002	FB06	17	9	6300	8	4968
27/5/2002	FB06	25	18	12600	9	6232
27/5/2002	FB06	28	10	7000	10	7801
27/5/2002	FC04	3	10	3000	6	1503
27/5/2002	FC04	6	4	1200	6	2405
27/5/2002	FC04	18	9	2700	11	3266
27/5/2002	FC04	1007	10	3000	5	1738
27/5/2002	LB08	6	25	22500	20	19898
27/5/2002	LB08	7	4	3600	14	12364
27/5/2002	LB08	17	23	20700	18	15830
27/5/2002	LB08	29	13	11700	14	15125
27/5/2002	LB08	32	9	8100	13	14942
27/5/2002	LB08	1007	13	11700	6	5696
27/5/2002	LC06	6	5	3200	2	1160
27/5/2002	LC06	13	27	17280	21	13777
27/5/2002	LC06	14	15	9600	11	8773
27/5/2002	LC06	17	5	3200	7	5964
27/5/2002	LC06	18	14	8960	4	2891
27/5/2002	LC06	21	10	6400	9	7052
27/5/2002	LC06	25	13	8320	10	6889
27/5/2002	LC06	1005	25	16000	22	14086
27/5/2002	RB38	2	12	10560	9	9127
27/5/2002	RB38	6	12	10560	13	11848
27/5/2002	RB38	7	29	25520	11	9764
27/5/2002	RB38	13	11	9680	10	10182
27/5/2002	RB38	14	14	12320	3	2722
27/5/2002	RB38	17	6	5280	3	2584
27/5/2002	RB38	18	11	9680	6	5292
27/5/2002	RB38	32	30	26400	22	21541
27/5/2002	RB38	1005	7	6160	13	11277
27/5/2002	RB44	1	22	25300	16	16344
27/5/2002	RB44	2	14	16100	10	9415
27/5/2002	RB44	7	14	16100	1	1138
27/5/2002	RB44	13	3	3450	7	7162
27/5/2002	RB44	17	9	10350	4	5309
27/5/2002	RB44	1007	4	4600	8	7249
27/5/2002	RB44	1033	5	5750	6	6938
27/5/2002	RC27	3	13	6370	10	4435
27/5/2002	RC27	6	4	1960	5	2307
27/5/2002	RC27	7	3	1470	8	4162
27/5/2002	RC27	9	8	3920	11	5931
27/5/2002	RC27	13	11	5390	7	3267
27/5/2002	RC27	16	7	3430	2	946
27/5/2002	RC27	17	5	2450	3	1527
27/5/2002	RC27	18	15	7350	10	5758
27/5/2002	RC27	28	16	7840	8	3420
27/5/2002	RC27	32	27	13230	13	5535
27/5/2002	RC32	4	5	2950	6	4151
27/5/2002	RC32	5	2	1180	6	3614
27/5/2002	RC32	6	3	1770	3	1768
27/5/2002	RC32	9	15	8850	8	5161
27/5/2002	RC32	17	17	10030	23	11962
27/5/2002	RC32	23	18	10620	7	4276
27/5/2002	RC32	25	14	8260	21	13176
27/5/2002	RC32	28	15	8850	2	1112
27/5/2002	RC32	29	2	1180	10	6779
27/5/2002	RC32	1004	2	1180	3	2027
27/5/2002	RC32	1005	8	4720	4	2513
27/5/2002	RC32	1007	10	5900	1	556
27/5/2002	RC32	1032	18	10620	15	9020
28/5/2002	AC08	1	8	4080	14	7759
28/5/2002	AC08	6	7	3570	9	4082
28/5/2002	AC08	9	8	4080	12	6986
28/5/2002	AC08	15	9	4590	12	6675
28/5/2002	AC08	32	9	4590	4	2072
28/5/2002	AC08	1033	12	6120	6	3481
28/5/2002	FB04	1	6	3150	14	6429
28/5/2002	FB04	2	11	5775	1	547
28/5/2002	FB04	4	3	1575	6	3133
28/5/2002	FB04	1032	2	1050	3	1501
28/5/2002	FB06	2	14	9800	7	5853
28/5/2002	FB06	3	2	1400	8	6253
28/5/2002	FB06	13	2	1400	11	8499
28/5/2002	FB06	32	28	19600	23	16878
28/5/2002	FB06	1033	2	1400	2	1462
28/5/2002	FC04	3	14	4200	8	2131
28/5/2002	FC04	5	4	1200	15	6222
28/5/2002	FC04	14	7	2100	13	4769
28/5/2002	FC04	15	5	1500	7	2694
28/5/2002	FC04	18	3	900	12	5215
28/5/2002	FC04	24	11	3300	12	4149
28/5/2002	FC04	25	3	900	6	2428
28/5/2002	FC04	28	9	2700	2	721
28/5/2002	FC04	1004	23	6900	17	5683
28/5/2002	FC04	1005	9	2700	6	2165
28/5/2002	FC04	1020	9	2700	2	586
28/5/2002	LB08	1	27	24300	29	24454
28/5/2002	LB08	6	3	2700	9	6996
28/5/2002	LB08	17	23	20700	10	9787
28/5/2002	LB08	24	3	2700	14	12946
28/5/2002	LB08	28	14	12600	11	9468
28/5/2002	LB08	1005	14	12600	7	6402
28/5/2002	LB08	1007	27	24300	43	39146
28/5/2002	LB08	1018	1	900	14	12978
28/5/2002	LB08	1021	14	12600	9	8252
28/5/2002	LB08	1032	9	8100	13	10837
28/5/2002	LC06	1	17	10880	17	12120
28/5/2002	LC06	2	16	10240	17	14069
28/5/2002	LC06	5	15	9600	14	11348
28/5/2002	LC06	16	29	18560	23	17835
28/5/2002	LC06	17	5	3200	26	18125
28/5/2002	LC06	23	4	2560	15	9257
28/5/2002	LC06	29	3	1920	6	3738
28/5/2002	LC06	1004	13	8320	12	8190
28/5/2002	LC06	1005	27	17280	9	6004
28/5/2002	LC06	1033	5	3200	2	1474
28/5/2002	RB38	2	10	8800	4	4194
28/5/2002	RB38	3	5	4400	4	3636
28/5/2002	RB38	5	11	9680	9	7131
28/5/2002	RB38	16	9	7920	2	1614
28/5/2002	RB38	18	3	2640	14	12631
28/5/2002	RB38	24	19	16720	24	22964
28/5/2002	RB38	28	13	11440	25	23316
28/5/2002	RB38	32	3	2640	3	2945
28/5/2002	RB38	1033	5	4400	11	9142
28/5/2002	RB44	2	7	8050	8	10112
28/5/2002	RB44	6	11	12650	2	2660
28/5/2002	RB44	15	13	14950	4	5080
28/5/2002	RB44	28	4	4600	4	4771
28/5/2002	RB44	29	8	9200	10	13028
28/5/2002	RB44	32	7	8050	2	2304
28/5/2002	RB44	1004	9	10350	13	16497
28/5/2002	RB44	1007	7	8050	8	10062
28/5/2002	RB44	1025	14	16100	13	13085
28/5/2002	RB44	1033	13	14950	5	5244
28/5/2002	RC27	2	9	4410	2	854
28/5/2002	RC27	13	26	12740	27	12144
28/5/2002	RC27	15	6	2940	9	4065
28/5/2002	RC27	17	10	4900	13	5869
28/5/2002	RC27	28	13	6370	8	4704
28/5/2002	RC27	1004	5	2450	13	5817
28/5/2002	RC27	1005	1	490	10	4249
28/5/2002	RC27	1025	13	6370	7	3718
28/5/2002	RC27	1032	5	2450	9	3857
28/5/2002	RC27	1033	5	2450	14	6134
28/5/2002	RC32	2	7	4130	12	8569
28/5/2002	RC32	3	12	7080	1	698
28/5/2002	RC32	5	3	1770	2	1285
28/5/2002	RC32	13	9	5310	11	7667
28/5/2002	RC32	16	15	8850	3	1759
28/5/2002	RC32	29	2	1180	15	10725
28/5/2002	RC32	1007	2	1180	5	2544
28/5/2002	RC32	1023	7	4130	14	10447
28/5/2002	RC32	1032	12	7080	12	8211
29/5/2002	AC08	1	14	7140	7	3756
29/5/2002	AC08	3	11	5610	8	3892
29/5/2002	AC08	6	6	3060	7	3897
29/5/2002	AC08	13	8	4080	7	4280
29/5/2002	AC08	16	7	3570	8	4166
29/5/2002	AC08	17	13	6630	5	3028
29/5/2002	AC08	28	11	5610	6	2608
29/5/2002	AC08	1005	5	2550	6	3668
29/5/2002	AC08	1007	5	2550	20	10240
29/5/2002	AC08	1020	12	6120	5	2509
29/5/2002	FB04	2	14	7350	3	1281
29/5/2002	FB04	3	12	6300	1	524
29/5/2002	FB04	15	26	13650	13	7406
29/5/2002	FB04	32	10	5250	10	5689
29/5/2002	FB04	1033	14	7350	5	2639
29/5/2002	FB06	5	22	15400	5	3311
29/5/2002	FB06	9	14	9800	2	1353
29/5/2002	FB06	13	3	2100	6	3983
29/5/2002	FB06	17	3	2100	10	8011
29/5/2002	FB06	23	6	4200	15	11010
29/5/2002	FB06	24	7	4900	10	8674
29/5/2002	FB06	29	13	9100	6	4179
29/5/2002	FC04	9	6	1800	3	1068
29/5/2002	FC04	17	2	600	1	250
29/5/2002	FC04	28	15	4500	12	3842
29/5/2002	FC04	1004	2	600	8	2238
29/5/2002	FC04	1005	3	900	2	792
29/5/2002	FC04	1033	12	3600	12	4062
29/5/2002	LB08	5	11	9900	15	16144
29/5/2002	LB08	14	3	2700	2	1636
29/5/2002	LB08	17	14	12600	6	4547
29/5/2002	LB08	25	4	3600	3	3047
29/5/2002	LB08	29	2	1800	11	8544
29/5/2002	LB08	1007	2	1800	6	5034
29/5/2002	LB08	1015	11	9900	14	12489
29/5/2002	LC06	1	15	9600	2	1421
29/5/2002	LC06	3	10	6400	8	6303
29/5/2002	LC06	5	4	2560	2	1207
29/5/2002	LC06	7	14	8960	3	2092
29/5/2002	LC06	14	11	7040	11	7801
29/5/2002	LC06	15	3	1920	10	6145
29/5/2002	LC06	16	12	7680	11	9522
29/5/2002	LC06	17	4	2560	10	6885
29/5/2002	LC06	23	2	1280	12	8306
29/5/2002	LC06	1032	3	1920	1	772
29/5/2002	RB38	1	22	19360	25	22540
29/5/2002	RB38	2	13	11440	8	7071
29/5/2002	RB38	9	8	7040	13	12143
29/5/2002	RB38	14	7	6160	13	13715
29/5/2002	RB38	32	5	4400	9	7274
29/5/2002	RB38	1004	10	8800	10	9624
29/5/2002	RB38	1007	7	6160	4	4076
29/5/2002	RB44	1	10	11500	4	4202
29/5/2002	RB44	3	4	4600	15	17299
29/5/2002	RB44	5	7	8050	9	8779
29/5/2002	RB44	6	16	18400	22	28100
29/5/2002	RB44	9	6	6900	8	7625
29/5/2002	RB44	15	7	8050	14	13582
29/5/2002	RB44	23	10	11500	3	2873
29/5/2002	RB44	25	5	5750	9	8371
29/5/2002	RB44	28	9	10350	5	5909
29/5/2002	RB44	1007	29	33350	19	19352
29/5/2002	RB44	1032	9	10350	8	9855
29/5/2002	RC27	5	13	6370	1	577
29/5/2002	RC27	7	10	4900	6	2845
29/5/2002	RC27	9	35	17150	27	14270
29/5/2002	RC27	18	9	4410	4	1891
29/5/2002	RC27	23	8	3920	17	8312
29/5/2002	RC27	24	2	980	11	5743
29/5/2002	RC27	1015	13	6370	5	2903
29/5/2002	RC27	1033	7	3430	35	19524
29/5/2002	RC32	1	3	1770	2	1076
29/5/2002	RC32	2	3	1770	2	1347
29/5/2002	RC32	9	11	6490	5	3583
29/5/2002	RC32	13	21	12390	15	8579
29/5/2002	RC32	15	13	7670	6	4189
29/5/2002	RC32	16	7	4130	9	6692
29/5/2002	RC32	18	7	4130	4	2674
29/5/2002	RC32	23	13	7670	5	3098
29/5/2002	RC32	24	4	2360	9	5907
29/5/2002	RC32	1004	11	6490	5	2738
29/5/2002	RC32	1033	13	7670	10	5532
30/5/2002	AC08	3	11	5610	3	1673
30/5/2002	AC08	13	1	510	11	6371
30/5/2002	AC08	16	13	6630	9	4046
30/5/2002	AC08	1004	4	2040	4	1990
30/5/2002	AC08	1005	7	3570	13	6118
30/5/2002	AC08	1032	1	510	12	6776
30/5/2002	FB04	1	14	7350	9	5032
30/5/2002	FB04	23	10	5250	3	1223
30/5/2002	FB06	9	13	9100	4	2876
30/5/2002	FB06	18	1	700	13	10426
30/5/2002	FB06	1007	10	7000	8	6509
30/5/2002	FC04	7	11	3300	10	3554
30/5/2002	FC04	18	6	1800	13	4580
30/5/2002	FC04	24	13	3900	8	3002
30/5/2002	FC04	1032	12	3600	2	867
30/5/2002	LB08	3	10	9000	14	14885
30/5/2002	LB08	13	14	12600	14	15048
30/5/2002	LB08	14	5	4500	10	9347
30/5/2002	LB08	15	3	2700	14	12276
30/5/2002	LB08	16	3	2700	4	3745
30/5/2002	LB08	17	12	10800	9	9168
30/5/2002	LB08	32	10	9000	3	3381
30/5/2002	LB08	1033	19	17100	18	17630
30/5/2002	LC06	9	9	5760	9	7710
30/5/2002	LC06	14	2	1280	11	7723
30/5/2002	LC06	16	12	7680	8	6435
30/5/2002	LC06	17	13	8320	11	7740
30/5/2002	RB38	2	9	7920	3	2629
30/5/2002	RB38	13	13	11440	9	9321
30/5/2002	RB38	17	6	5280	9	8821
30/5/2002	RB44	4	2	2300	2	2484
30/5/2002	RB44	25	11	12650	3	2962
30/5/2002	RB44	1000	2	2300	9	9926
30/5/2002	RB44	1004	2	2300	1	1217
30/5/2002	RC27	5	1	490	13	7375
30/5/2002	RC27	14	27	13230	7	3182
30/5/2002	RC27	23	9	4410	8	3394
30/5/2002	RC27	1007	13	6370	3	1756
30/5/2002	RC32	6	13	7670	10	5667
30/5/2002	RC32	14	9	5310	7	4236
30/5/2002	RC32	32	35	20650	27	18358
1/6/2002	AC08	6	7	3570	3	1406
1/6/2002	FB04	13	5	2625	10	5394
1/6/2002	FB04	29	6	3150	11	4993
1/6/2002	FB06	17	4	2800	10	7751
1/6/2002	FC04	1005	13	3900	9	2773
1/6/2002	LB08	2	4	3600	9	7502
1/6/2002	LC06	18	4	2560	10	6974
1/6/2002	LC06	23	12	7680	16	11657
1/6/2002	RB44	7	8	9200	4	4412
1/6/2002	RB44	14	4	4600	2	2526
1/6/2002	RB44	32	13	14950	8	9213
1/6/2002	RC27	1005	9	4410	1	508
1/6/2002	RC32	32	10	5900	5	2829
2/6/2002	AC08	14	7	3570	2	868
2/6/2002	AC08	15	12	6120	22	13171
2/6/2002	AC08	16	12	6120	8	4292
2/6/2002	AC08	23	6	3060	14	7659
2/6/2002	AC08	25	2	1020	9	4763
2/6/2002	AC08	1005	9	4590	7	3828
2/6/2002	AC08	1033	5	2550	7	3428
2/6/2002	FB04	14	14	7350	2	821
2/6/2002	FB04	16	14	7350	13	7581
2/6/2002	FB04	24	13	6825	11	4660
2/6/2002	FB06	2	4	2800	3	2159
2/6/2002	FB06	28	5	3500	1	730
2/6/2002	FB06	1032	14	9800	7	5287
2/6/2002	FC04	28	10	3000	6	1766
2/6/2002	LB08	1	12	10800	10	7628
2/6/2002	LB08	3	3	2700	4	3309
2/6/2002	LB08	29	5	4500	13	12319
2/6/2002	LB08	32	15	13500	12	12689
2/6/2002	LC06	28	11	7040	5	3874
2/6/2002	LC06	1004	4	2560	3	1838
2/6/2002	LC06	1005	14	8960	5	3432
2/6/2002	RB38	2	12	10560	10	9697
2/6/2002	RB38	5	13	11440	2	1891
2/6/2002	RB38	6	9	7920	5	5305
2/6/2002	RB38	15	2	1760	5	4371
2/6/2002	RB38	1004	18	15840	15	13070
2/6/2002	RB44	15	18	20700	10	11189
2/6/2002	RB44	32	11	12650	14	13330
2/6/2002	RB44	1033	6	6900	15	14833
2/6/2002	RC27	32	10	4900	4	2001
2/6/2002	RC27	1005	8	3920	4	2273
2/6/2002	RC32	1	1	590	10	5093
2/6/2002	RC32	15	13	7670	1	628
2/6/2002	RC32	18	1	590	12	7725
2/6/2002	RC32	24	13	7670	12	7865
2/6/2002	RC32	29	4	2360	11	6356
2/6/2002	RC32	1033	11	6490	1	609
3/6/2002	AC08	6	8	4080	4	2015
3/6/2002	AC08	9	4	2040	2	967
3/6/2002	AC08	17	26	13260	19	10968
3/6/2002	AC08	25	12	6120	10	5634
3/6/2002	AC08	29	6	3060	14	6202
3/6/2002	AC08	1004	9	4590	14	7855
3/6/2002	FB06	5	6	4200	8	5755
3/6/2002	FB06	16	6	4200	12	9800
3/6/2002	FB06	23	11	7700	8	5706
3/6/2002	FB06	25	1	700	8	6381
3/6/2002	FC04	25	1	300	5	1332
3/6/2002	FC04	29	13	3900	11	3818
3/6/2002	FC04	1004	10	3000	8	2394
3/6/2002	FC04	1005	13	3900	5	1991
3/6/2002	LB08	4	9	8100	1	757
3/6/2002	LB08	7	11	9900	11	11475
3/6/2002	LB08	18	13	11700	14	11893
3/6/2002	LB08	24	12	10800	14	11974
3/6/2002	LB08	28	3	2700	10	9279
3/6/2002	LC06	1	7	4480	9	5807
3/6/2002	LC06	3	10	6400	7	4759
3/6/2002	LC06	5	5	3200	7	5103
3/6/2002	LC06	13	8	5120	6	4160
3/6/2002	LC06	16	10	6400	9	6641
3/6/2002	LC06	1033	1	640	13	8984
3/6/2002	RB38	4	15	13200	5	4419
3/6/2002	RB38	9	13	11440	11	9625
3/6/2002	RB44	2	11	12650	5	5666
3/6/2002	RB44	3	5	5750	15	19450
3/6/2002	RB44	18	3	3450	9	11297
3/6/2002	RB44	23	45	51750	37	40731
3/6/2002	RC27	3	12	5880	13	7395
3/6/2002	RC27	5	5	2450	5	2773
3/6/2002	RC27	1007	8	3920	7	3448
3/6/2002	RC27	1033	12	5880	3	1758
4/6/2002	AC08	5	14	7140	5	2856
4/6/2002	AC08	13	15	7650	24	12115
4/6/2002	AC08	16	14	7140	14	7857
4/6/2002	AC08	23	9	4590	7	3159
4/6/2002	AC08	29	16	8160	15	7338
4/6/2002	FB04	2	2	1050	10	5738
4/6/2002	FB04	25	13	6825	13	5593
4/6/2002	FB06	9	10	7000	3	2620
4/6/2002	FC04	7	1	300	3	1176
4/6/2002	FC04	17	5	1500	12	3518
4/6/2002	FC04	1033	3	900	9	2875
4/6/2002	LB08	15	24	21600	27	27904
4/6/2002	LB08	24	15	13500	9	8411
4/6/2002	LB08	28	8	7200	3	3381
4/6/2002	LB08	1007	2	1800	14	12114
4/6/2002	LC06	3	9	5760	11	6881
4/6/2002	LC06	23	2	1280	6	3484
4/6/2002	LC06	24	13	8320	5	4051
4/6/2002	LC06	1004	5	3200	22	17033
4/6/2002	LC06	1007	2	1280	4	2888
4/6/2002	RB38	5	8	7040	6	5342
4/6/2002	RB38	13	7	6160	4	3813
4/6/2002	RB38	24	6	5280	2	1839
4/6/2002	RB38	29	21	18480	8	7089
4/6/2002	RB38	1032	11	9680	12	10974
4/6/2002	RB44	6	1	1150	6	6790
4/6/2002	RB44	9	1	1150	14	13718
4/6/2002	RB44	14	14	16100	2	2584
4/6/2002	RB44	25	13	14950	15	17587
4/6/2002	RB44	29	9	10350	4	5036
4/6/2002	RC27	3	15	7350	13	7092
4/6/2002	RC27	28	13	6370	7	3104
4/6/2002	RC27	1004	5	2450	11	5850
4/6/2002	RC27	1032	9	4410	3	1632
4/6/2002	RC32	3	9	5310	13	8713
4/6/2002	RC32	17	13	7670	8	4800
4/6/2002	RC32	1005	5	2950	9	4632
5/6/2002	AC08	5	3	1530	13	7614
5/6/2002	AC08	6	10	5100	4	2055
5/6/2002	AC08	1005	2	1020	2	1201
5/6/2002	AC08	1032	2	1020	4	2098
5/6/2002	FB04	29	1	525	3	1562
5/6/2002	FB04	1005	8	4200	4	1639
5/6/2002	FB04	1032	4	2100	7	3132
5/6/2002	FC04	15	3	900	13	5057
5/6/2002	FC04	17	6	1800	15	4002
5/6/2002	FC04	28	8	2400	9	3524
5/6/2002	LB08	3	1	900	11	10871
5/6/2002	LB08	7	15	13500	12	12282
5/6/2002	LB08	13	9	8100	3	2880
5/6/2002	LB08	23	12	10800	2	2120
5/6/2002	LB08	24	3	2700	7	5753
5/6/2002	LB08	1033	5	4500	16	16008
5/6/2002	LC06	5	11	7040	7	5533
5/6/2002	LC06	16	7	4480	14	10817
5/6/2002	LC06	18	3	1920	12	8977
5/6/2002	LC06	1004	14	8960	9	6170
5/6/2002	RB38	1	15	13200	4	4232
5/6/2002	RB38	3	15	13200	12	9689
5/6/2002	RB38	17	11	9680	8	6810
5/6/2002	RB38	18	3	2640	9	9103
5/6/2002	RB38	25	12	10560	10	10281
5/6/2002	RB38	1007	15	13200	4	4137
5/6/2002	RB44	7	11	12650	2	2063
5/6/2002	RB44	17	15	17250	15	15400
5/6/2002	RB44	23	9	10350	14	14936
5/6/2002	RB44	24	1	1150	5	4596
5/6/2002	RB44	32	10	11500	10	11816
5/6/2002	RC27	5	7	3430	7	4052
5/6/2002	RC27	7	14	6860	14	7979
5/6/2002	RC27	13	13	6370	4	2307
5/6/2002	RC27	23	5	2450	4	2316
5/6/2002	RC27	32	15	7350	3	1256
5/6/2002	RC27	1004	5	2450	5	2867
5/6/2002	RC27	1007	8	3920	14	7671
5/6/2002	RC32	2	17	10030	16	9699
5/6/2002	RC32	1033	2	1180	2	1205
6/6/2002	AC08	3	5	2550	11	5804
6/6/2002	AC08	7	10	5100	3	1423
6/6/2002	AC08	18	7	3570	10	4963
6/6/2002	AC08	29	7	3570	5	2440
6/6/2002	AC08	32	7	3570	1	514
6/6/2002	FB04	2	2	1050	8	4617
6/6/2002	FB04	5	12	6300	6	3190
6/6/2002	FB04	1015	8	4200	3	1622
6/6/2002	FB06	29	10	7000	1	607
6/6/2002	FC04	23	8	2400	20	7390
6/6/2002	FC04	25	3	900	10	3307
6/6/2002	FC04	1032	10	3000	2	692
6/6/2002	LB08	5	13	11700	14	14234
6/6/2002	LB08	6	15	13500	10	8236
6/6/2002	LB08	13	7	6300	7	6032
6/6/2002	LB08	15	5	4500	6	6312
6/6/2002	LB08	17	3	2700	4	3627
6/6/2002	LB08	1005	12	10800	13	14755
6/6/2002	LB08	1007	17	15300	11	9241
6/6/2002	LC06	3	3	1920	12	9578
6/6/2002	LC06	5	14	8960	11	6552
6/6/2002	LC06	7	26	16640	21	16933
6/6/2002	LC06	16	9	5760	7	5042
6/6/2002	LC06	25	5	3200	3	1812
6/6/2002	LC06	1000	6	3840	9	5757
6/6/2002	RB38	17	5	4400	4	3971
6/6/2002	RB38	18	5	4400	8	7481
6/6/2002	RB38	25	7	6160	3	3138
6/6/2002	RB44	2	2	2300	2	2058
6/6/2002	RB44	6	24	27600	14	16997
6/6/2002	RB44	14	5	5750	10	11879
6/6/2002	RB44	25	1	1150	7	9281
6/6/2002	RB44	32	8	9200	3	3780
6/6/2002	RC27	1032	7	3430	4	1677
6/6/2002	RC32	1	4	2360	10	7291
6/6/2002	RC32	3	7	4130	2	1376
6/6/2002	RC32	13	4	2360	3	1639
6/6/2002	RC32	15	13	7670	12	7294
6/6/2002	RC32	32	14	8260	10	7339
6/6/2002	RC32	1004	12	7080	9	6442
7/6/2002	AC08	1	6	3060	11	4685
7/6/2002	AC08	3	12	6120	23	12119
7/6/2002	AC08	5	9	4590	7	4258
7/6/2002	AC08	24	4	2040	13	5797
7/6/2002	AC08	28	8	4080	7	3829
7/6/2002	FB04	3	4	2100	1	544
7/6/2002	FB04	5	9	4725	7	3266
7/6/2002	FC04	5	13	3900	1	301
7/6/2002	FC04	7	10	3000	10	2658
7/6/2002	FC04	17	5	1500	7	2368
7/6/2002	FC04	24	6	1800	25	9850
7/6/2002	FC04	25	7	2100	5	1312
7/6/2002	LB08	9	7	6300	15	15920
7/6/2002	LB08	13	3	2700	12	12354
7/6/2002	LB08	28	4	3600	10	8429
7/6/2002	LB08	1004	10	9000	3	2792
7/6/2002	LC06	2	7	4480	14	9684
7/6/2002	LC06	14	10	6400	12	9909
7/6/2002	LC06	24	16	10240	12	8285
